"","clust1","ind1","island1","clust2","ind2","island2","rel","assoc"
"47322","13","15","Maui","5","10","Hawaii",0.137154567991618,0.0734998695672664
"47323","13","15","Maui","5","11","Hawaii",0.18276664812032,0.293510407586624
"47324","13","15","Maui","5","12","Hawaii",0.0873861514878529,0.089489819421117
"47325","13","15","Maui","5","13","Hawaii",0.0412819998573125,0.0791850068836105
"47326","13","15","Maui","5","14","Hawaii",0.13768013870686,0.130494144389913
"47327","13","15","Maui","5","15","Hawaii",0.0478756983085467,0
"47328","13","15","Maui","5","16","Hawaii",0.153588143842285,0.277396876562022
"47329","13","15","Maui","5","17","Hawaii",0.129266082373934,0.198449159933525
"47330","13","15","Maui","5","18","Hawaii",0.0198994078022862,0
"47331","13","15","Maui","5","19","Hawaii",0.0515851939952765,0.127660611293771
"47332","13","15","Maui","5","2","Hawaii",0.141024491435907,0.0623324895476182
"47333","13","15","Maui","5","20","Hawaii",0.175208939551271,0.344318341551111
"47334","13","15","Maui","5","3","Hawaii",0.148935564465733,0.094251604471354
"47335","13","15","Maui","5","4","Hawaii",0.135942890191049,0.00445436331157464
"47336","13","15","Maui","5","5","Hawaii",0.186536421291271,0.217327538400539
"47337","13","15","Maui","5","6","Hawaii",0.0695863398965173,0.00289022759993482
"47338","13","15","Maui","5","7","Hawaii",0.0785589393370546,0.0567108750337316
"47339","13","15","Maui","5","8","Hawaii",0.081326758134584,0
"47340","13","15","Maui","5","9","Hawaii",0.0292655741850146,0
"47341","13","15","Maui","6","1","Hawaii",0.00271911245366349,0
"47342","13","15","Maui","6","10","Hawaii",0.236760493808339,0.205496013104358
"47343","13","15","Maui","6","11","Hawaii",0.0722721500469924,0.20638463984269
"47344","13","15","Maui","6","12","Hawaii",0.0475763663472169,0.159113678114219
"47345","13","15","Maui","6","13","Hawaii",0.150009776360723,0.248532728503527
"47346","13","15","Maui","6","14","Hawaii",0.0972758218587599,0.174306728321111
"47347","13","15","Maui","6","15","Hawaii",0.0140213847291336,0
"47348","13","15","Maui","6","16","Hawaii",0.116652952670933,0.0799838548393107
"47349","13","15","Maui","6","17","Hawaii",0.117822967471464,0.163629006776911
"47350","13","15","Maui","6","18","Hawaii",0.098312723010679,0.0831095948742425
"47351","13","15","Maui","6","19","Hawaii",0.0720702389031447,0.198320627987728
"47352","13","15","Maui","6","2","Hawaii",0.17193878002519,0.13000124379774
"47353","13","15","Maui","6","20","Hawaii",0.118909551119117,0.112705151184623
"47354","13","15","Maui","6","3","Hawaii",0.178570947759834,0.282914998338771
"47355","13","15","Maui","6","4","Hawaii",0.0761156623221806,0
"47356","13","15","Maui","6","5","Hawaii",0.0970313468246468,0.31643786431302
"47357","13","15","Maui","6","6","Hawaii",0,0
"47358","13","15","Maui","6","7","Hawaii",0.0153908096998531,0
"47359","13","15","Maui","6","8","Hawaii",0.154010728692487,0.32418613057148
"47360","13","15","Maui","6","9","Hawaii",0.081638663448299,0.202675639739951
"47361","13","15","Maui","7","1","Kauai",0.107622358186055,0.176380000772483
"47362","13","15","Maui","7","10","Kauai",0.175756595396699,0.264606858069222
"47363","13","15","Maui","7","11","Kauai",0.132494797538377,0.266168404711515
"47364","13","15","Maui","7","12","Kauai",0.134982432820454,0.214871457351895
"47365","13","15","Maui","7","13","Kauai",0.148338883038009,0.0970405617377489
"47366","13","15","Maui","7","14","Kauai",0.0601215075439402,0.189891328405433
"47367","13","15","Maui","7","15","Kauai",0.0991950019155642,0.00658738762247336
"47368","13","15","Maui","7","16","Kauai",0.0149689721755799,0
"47369","13","15","Maui","7","17","Kauai",0.122931283167928,0.155423695573399
"47370","13","15","Maui","7","18","Kauai",0.0559778816717103,0.160325539984087
"47371","13","15","Maui","7","19","Kauai",0.173099914436187,0.272161033090612
"47372","13","15","Maui","7","2","Kauai",0.0819677990242463,0.0148930427797029
"47373","13","15","Maui","7","20","Kauai",0.136846450371482,0.149089130735535
"47374","13","15","Maui","7","3","Kauai",0.118459895029543,0.16069548045361
"47375","13","15","Maui","7","4","Kauai",0.120302894827415,0.327288576414206
"47376","13","15","Maui","7","5","Kauai",0.109054417645115,0.0674533831839063
"47377","13","15","Maui","7","6","Kauai",0.154859398021846,0.142333545513086
"47378","13","15","Maui","7","7","Kauai",0.155733604175825,0.255340953637931
"47379","13","15","Maui","7","8","Kauai",0.122433858388577,0.190469132233217
"47380","13","15","Maui","7","9","Kauai",0.0944011276776262,0.124596266224619
"47381","13","15","Maui","8","1","Hawaii",0.0420795114738701,0
"47382","13","15","Maui","8","10","Hawaii",0.146884402122844,0.102668701188448
"47383","13","15","Maui","8","11","Hawaii",0.143644189072837,0.142891424905083
"47384","13","15","Maui","8","12","Hawaii",0.132270782298041,0
"47385","13","15","Maui","8","13","Hawaii",0.124917391687666,0.317491890105304
"47386","13","15","Maui","8","14","Hawaii",0.0684792534835316,0.049742507291191
"47387","13","15","Maui","8","15","Hawaii",0.0817410395241578,0.191003055286929
"47388","13","15","Maui","8","16","Hawaii",0.166950425068094,0.294606962836529
"47389","13","15","Maui","8","17","Hawaii",0.0551389693289846,0.159757626748787
"47390","13","15","Maui","8","18","Hawaii",0.172865642544592,0.196416739587944
"47391","13","15","Maui","8","19","Hawaii",0.100067925321944,0.0304665493953574
"47392","13","15","Maui","8","2","Hawaii",0.151282793047388,0.205718508305494
"47393","13","15","Maui","8","20","Hawaii",0.0943303219895808,0.274546729936165
"47394","13","15","Maui","8","3","Hawaii",0.164672674012258,0.108735821191087
"47395","13","15","Maui","8","4","Hawaii",0.157478203512166,0.161547801480329
"47396","13","15","Maui","8","5","Hawaii",0.16762005717365,0.128073969213252
"47397","13","15","Maui","8","6","Hawaii",0.220751312306759,0.334956257540138
"47398","13","15","Maui","8","7","Hawaii",0.210103864848623,0.237690423257148
"47399","13","15","Maui","8","8","Hawaii",0.172674800215243,0.121697278574259
"47400","13","15","Maui","8","9","Hawaii",0.129683134006481,0.273470573450732
"47401","13","16","Maui","1","1","Hawaii",0.086731451583555,0.272252608947329
"47402","13","16","Maui","1","10","Hawaii",0,0.0375853328632269
"47403","13","16","Maui","1","11","Hawaii",0.0683343472088208,0
"47404","13","16","Maui","1","12","Hawaii",0.0852574157235094,0.325128805215566
"47405","13","16","Maui","1","13","Hawaii",0.174443391218233,0.259337132799684
"47406","13","16","Maui","1","14","Hawaii",0.151843002328243,0.24969664989763
"47407","13","16","Maui","1","15","Hawaii",0.0929935994152889,0.132936802396599
"47408","13","16","Maui","1","16","Hawaii",0.184428970772072,0.140269801346511
"47409","13","16","Maui","1","17","Hawaii",0.0597843253822589,0.136155875948308
"47410","13","16","Maui","1","18","Hawaii",0.144618129816358,0.173713692530293
"47411","13","16","Maui","1","19","Hawaii",0.0205918928340061,0
"47412","13","16","Maui","1","2","Hawaii",0.0556132495852095,0.157897365531794
"47413","13","16","Maui","1","20","Hawaii",0.0938285286601693,0.0774695535222907
"47414","13","16","Maui","1","3","Hawaii",0.154442314431709,0.119350409714946
"47415","13","16","Maui","1","4","Hawaii",0.262919900735491,0.275988343399679
"47416","13","16","Maui","1","5","Hawaii",0.16575202003904,0.102859660143626
"47417","13","16","Maui","1","6","Hawaii",0.0611612127796511,0.000616630162266804
"47418","13","16","Maui","1","7","Hawaii",0.147605405258179,0.273954915346199
"47419","13","16","Maui","1","8","Hawaii",0.109764539051451,0.263393481217966
"47420","13","16","Maui","1","9","Hawaii",0.134359229117815,0.200721530462856
"47421","13","16","Maui","10","1","Kauai",0.116026906718812,0
"47422","13","16","Maui","10","10","Kauai",0.0170050561832488,0
"47423","13","16","Maui","10","11","Kauai",0.18217570766267,0.211156911519753
"47424","13","16","Maui","10","12","Kauai",0.0363631916797204,0
"47425","13","16","Maui","10","13","Kauai",0.315301862210848,0.536009806975455
"47426","13","16","Maui","10","14","Kauai",0.134218090142968,0.219107813718765
"47427","13","16","Maui","10","15","Kauai",0.124178910711834,0.144722910652052
"47428","13","16","Maui","10","16","Kauai",0.178360298340062,0.237345439643838
"47429","13","16","Maui","10","17","Kauai",0.15025135025406,0.211616115675432
"47430","13","16","Maui","10","18","Kauai",0.238502636538082,0.267570954337998
"47431","13","16","Maui","10","19","Kauai",0.120104355320158,0.135179753083936
"47432","13","16","Maui","10","2","Kauai",0.0895650150178768,0.213355457201281
"47433","13","16","Maui","10","20","Kauai",0.150389009667305,0.207751682028442
"47434","13","16","Maui","10","3","Kauai",0.138663910049123,0.0895972477467724
"47435","13","16","Maui","10","4","Kauai",0.200457696994353,0.246877476092411
"47436","13","16","Maui","10","5","Kauai",0.146161749305997,0.242636815225339
"47437","13","16","Maui","10","6","Kauai",0.162158968288731,0.0523235594031624
"47438","13","16","Maui","10","7","Kauai",0.202920502939784,0.252294098336045
"47439","13","16","Maui","10","8","Kauai",0.0600855537095962,0
"47440","13","16","Maui","10","9","Kauai",0.12990684477666,0.0561327655591469
"47441","13","16","Maui","11","1","Kauai",0,0.0104457306080764
"47442","13","16","Maui","11","10","Kauai",0.0763584263153764,0.174787800389569
"47443","13","16","Maui","11","11","Kauai",0.13741458777705,0.281301651621793
"47444","13","16","Maui","11","12","Kauai",0.10099907545276,0
"47445","13","16","Maui","11","13","Kauai",0.0877715751442059,0.0130331937676743
"47446","13","16","Maui","11","14","Kauai",0.0708755896468262,0
"47447","13","16","Maui","11","15","Kauai",0.105092612183669,0.0355387456239577
"47448","13","16","Maui","11","16","Kauai",0.0981497534304696,0.0912480742150144
"47449","13","16","Maui","11","17","Kauai",0.120417400138495,0
"47450","13","16","Maui","11","18","Kauai",0.170577093749669,0.26744858151802
"47451","13","16","Maui","11","19","Kauai",0.194802600776422,0.2088825226302
"47452","13","16","Maui","11","2","Kauai",0.209296898011731,0.317015232756267
"47453","13","16","Maui","11","20","Kauai",0.131021457126099,0.19518954436332
"47454","13","16","Maui","11","3","Kauai",0.13540339235645,0
"47455","13","16","Maui","11","4","Kauai",0.0592053008621438,0.139460142902908
"47456","13","16","Maui","11","5","Kauai",0.028526768598325,0
"47457","13","16","Maui","11","6","Kauai",0.0893141511635156,0
"47458","13","16","Maui","11","7","Kauai",0.0973214383180565,0.165700394887513
"47459","13","16","Maui","11","8","Kauai",0.0886353738680832,0.162481197415366
"47460","13","16","Maui","11","9","Kauai",0.107161255345689,0.257077351297262
"47461","13","16","Maui","12","1","Hawaii",0.237637784965398,0.315196402563939
"47462","13","16","Maui","12","10","Hawaii",0.0106977486756974,0.187258653342292
"47463","13","16","Maui","12","11","Hawaii",0.180867827769735,0.129664002969822
"47464","13","16","Maui","12","12","Hawaii",0.0357616731527413,0
"47465","13","16","Maui","12","13","Hawaii",0.103870267008218,0.227906303994496
"47466","13","16","Maui","12","14","Hawaii",0.161080615533625,0.325737903465651
"47467","13","16","Maui","12","15","Hawaii",0.0559730783712424,0.0535168219406886
"47468","13","16","Maui","12","16","Hawaii",0.0999101093374718,0.152782188766284
"47469","13","16","Maui","12","17","Hawaii",0.0900123347914056,0.220301845862125
"47470","13","16","Maui","12","18","Hawaii",0.142050617176971,0.0581867720935515
"47471","13","16","Maui","12","19","Hawaii",0.118492557795425,0.0765818133429252
"47472","13","16","Maui","12","2","Hawaii",0.138363055213516,0.183181145942189
"47473","13","16","Maui","12","20","Hawaii",0.0510881317469707,0.00545434529585229
"47474","13","16","Maui","12","3","Hawaii",0.152662776444683,0.343444903602533
"47475","13","16","Maui","12","4","Hawaii",0.194610985319677,0.310632210105314
"47476","13","16","Maui","12","5","Hawaii",0.183372607241674,0.399535940876781
"47477","13","16","Maui","12","6","Hawaii",0.204954321350189,0.337339711933891
"47478","13","16","Maui","12","7","Hawaii",0.12484261178886,0.202679196250867
"47479","13","16","Maui","12","8","Hawaii",0.11840035686568,0.157489288305879
"47480","13","16","Maui","12","9","Hawaii",0.0616525006253256,0.0888901123417483
"47481","13","16","Maui","14","1","Kauai",0.120556576018713,0.0732920661386214
"47482","13","16","Maui","14","10","Kauai",0.073439425180651,0.0755506250945513
"47483","13","16","Maui","14","11","Kauai",0.134898547819068,0.200486456299287
"47484","13","16","Maui","14","12","Kauai",0.118639476573005,0.0386281237759785
"47485","13","16","Maui","14","13","Kauai",0.0560795138157964,0.182210399499848
"47486","13","16","Maui","14","14","Kauai",0.19636365613927,0.36770007329679
"47487","13","16","Maui","14","15","Kauai",0.0557500091222542,0.0960835957084908
"47488","13","16","Maui","14","16","Kauai",0.277534094512458,0.438169477308648
"47489","13","16","Maui","14","17","Kauai",0.156498182838837,0.157875814377976
"47490","13","16","Maui","14","18","Kauai",0.019411666819275,0
"47491","13","16","Maui","14","19","Kauai",0.18272258207095,0.100432971604087
"47492","13","16","Maui","14","2","Kauai",0.183120092284162,0.184764124236528
"47493","13","16","Maui","14","20","Kauai",0.164592695369021,0.215770059085477
"47494","13","16","Maui","14","3","Kauai",0.161346019553689,0.274296633884082
"47495","13","16","Maui","14","4","Kauai",0.0707367141979944,0.183974124182598
"47496","13","16","Maui","14","5","Kauai",0.153077339192344,0.204123445182263
"47497","13","16","Maui","14","6","Kauai",0.0361140113010446,0.2348749727248
"47498","13","16","Maui","14","7","Kauai",0.107336800753053,0.26075223165894
"47499","13","16","Maui","14","8","Kauai",0.0844108484294968,0.0456088931661706
"47500","13","16","Maui","14","9","Kauai",0.147308414003143,0.199648731089051
"47501","13","16","Maui","4","1","Kauai",0.112998492191683,0.197625784514363
"47502","13","16","Maui","4","10","Kauai",0.0124552272476905,0
"47503","13","16","Maui","4","11","Kauai",0.0609527282374176,0.00957220456035041
"47504","13","16","Maui","4","12","Kauai",0,0
"47505","13","16","Maui","4","13","Kauai",0.091703945474265,0.15426533070851
"47506","13","16","Maui","4","14","Kauai",0.0874479314426626,0
"47507","13","16","Maui","4","15","Kauai",0.166678497085626,0.165872184127804
"47508","13","16","Maui","4","16","Kauai",0.0798697336070623,0.00530311099844251
"47509","13","16","Maui","4","17","Kauai",0.122047017465836,0.0702429802792212
"47510","13","16","Maui","4","18","Kauai",0.152500649524358,0.265254222245158
"47511","13","16","Maui","4","19","Kauai",0,0.0325482929178757
"47512","13","16","Maui","4","2","Kauai",0.106221143138927,0.169125759301505
"47513","13","16","Maui","4","20","Kauai",0.168936649288175,0.148104790476463
"47514","13","16","Maui","4","3","Kauai",0.185391700080139,0.245366691503394
"47515","13","16","Maui","4","4","Kauai",0.162228210266712,0.211148837674915
"47516","13","16","Maui","4","5","Kauai",0.141716720699007,0.115572829729584
"47517","13","16","Maui","4","6","Kauai",0.1035296992001,0.105188777138714
"47518","13","16","Maui","4","7","Kauai",0.00385156986655924,0.0300196962752315
"47519","13","16","Maui","4","8","Kauai",0.196170304386339,0.342752263290724
"47520","13","16","Maui","4","9","Kauai",0.169227021667552,0.0535110803400479
"47521","13","16","Maui","5","1","Hawaii",0.11361613014423,0
"47522","13","16","Maui","5","10","Hawaii",0.130266520857797,0.328724955591529
"47523","13","16","Maui","5","11","Hawaii",0.151577364333838,0.310614208705899
"47524","13","16","Maui","5","12","Hawaii",0.120869130407936,0.22446324994083
"47525","13","16","Maui","5","13","Hawaii",0.121602742378716,0.0458030739962565
"47526","13","16","Maui","5","14","Hawaii",0.169811157075438,0.298235947993285
"47527","13","16","Maui","5","15","Hawaii",0.0859286657616551,0
"47528","13","16","Maui","5","16","Hawaii",0.127291128258379,0.27850155785435
"47529","13","16","Maui","5","17","Hawaii",0.0599165656186439,0.0686100174943015
"47530","13","16","Maui","5","18","Hawaii",0.0715131460153973,0
"47531","13","16","Maui","5","19","Hawaii",0.157351261345011,0.189046061769175
"47532","13","16","Maui","5","2","Hawaii",0.108756201367134,0.052036505992068
"47533","13","16","Maui","5","20","Hawaii",0.149216966638203,0.187768476715283
"47534","13","16","Maui","5","3","Hawaii",0.0803906088517647,0.0807839504379463
"47535","13","16","Maui","5","4","Hawaii",0.150645209247801,0.0566510066127992
"47536","13","16","Maui","5","5","Hawaii",0.0759331159188624,0.102569122392229
"47537","13","16","Maui","5","6","Hawaii",0.207052705683294,0.102051462748301
"47538","13","16","Maui","5","7","Hawaii",0,0
"47539","13","16","Maui","5","8","Hawaii",0.160004402239297,0.061870387842548
"47540","13","16","Maui","5","9","Hawaii",0.13922785431712,0.134346178304372
"47541","13","16","Maui","6","1","Hawaii",0.200363468940522,0.435163427334791
"47542","13","16","Maui","6","10","Hawaii",0.167810819687532,0.302775150315264
"47543","13","16","Maui","6","11","Hawaii",0.0513388699917766,0.0738607817558615
"47544","13","16","Maui","6","12","Hawaii",0.105917219055796,0.150472069449708
"47545","13","16","Maui","6","13","Hawaii",0.0553053336370626,0.100180359404451
"47546","13","16","Maui","6","14","Hawaii",0.0792202218636347,0
"47547","13","16","Maui","6","15","Hawaii",0.0435703919667796,0.0203031551633116
"47548","13","16","Maui","6","16","Hawaii",0.116805014250607,0.19296623913279
"47549","13","16","Maui","6","17","Hawaii",0.113778416134375,0.148304178919467
"47550","13","16","Maui","6","18","Hawaii",0.120555578853093,0.304039310728079
"47551","13","16","Maui","6","19","Hawaii",0.0995012130433701,0.165991168744205
"47552","13","16","Maui","6","2","Hawaii",0.206033692573952,0.298889884160665
"47553","13","16","Maui","6","20","Hawaii",0.140579816455132,0.0730848042866137
"47554","13","16","Maui","6","3","Hawaii",0.0582522685645259,0.10332248257341
"47555","13","16","Maui","6","4","Hawaii",0.137551745483899,0.0374340166705117
"47556","13","16","Maui","6","5","Hawaii",0.157090438665552,0.111133814663462
"47557","13","16","Maui","6","6","Hawaii",0.10862627257709,0
"47558","13","16","Maui","6","7","Hawaii",0.101260638650596,0.199446271535558
"47559","13","16","Maui","6","8","Hawaii",0.0220267496485645,0.0779606732209439
"47560","13","16","Maui","6","9","Hawaii",0.184670680362304,0.0265745229829084
"47561","13","16","Maui","7","1","Kauai",0.100234533470567,0.136380369735783
"47562","13","16","Maui","7","10","Kauai",0.101744951423223,0.306800154548318
"47563","13","16","Maui","7","11","Kauai",0.0924953386136281,0
"47564","13","16","Maui","7","12","Kauai",0.141310096121212,0.280483540546572
"47565","13","16","Maui","7","13","Kauai",0.0633556038460683,0.0668668025911057
"47566","13","16","Maui","7","14","Kauai",0.109503598279751,0.0739053616582497
"47567","13","16","Maui","7","15","Kauai",0.0800959567278868,0
"47568","13","16","Maui","7","16","Kauai",0.0836399805601272,0.241806821306877
"47569","13","16","Maui","7","17","Kauai",0.150169460308296,0.239277732536373
"47570","13","16","Maui","7","18","Kauai",0.167515323489872,0.313143600857208
"47571","13","16","Maui","7","19","Kauai",0.10188471155863,0.0162939880668507
"47572","13","16","Maui","7","2","Kauai",0.141586293937329,0.0476428105602357
"47573","13","16","Maui","7","20","Kauai",0.0811767651877772,0.121415514409361
"47574","13","16","Maui","7","3","Kauai",0.0801249600206385,0.0737452393833191
"47575","13","16","Maui","7","4","Kauai",0.0233789721352593,0.164161833739586
"47576","13","16","Maui","7","5","Kauai",0.203504819645728,0.2638453786093
"47577","13","16","Maui","7","6","Kauai",0,0
"47578","13","16","Maui","7","7","Kauai",0.0287666637017288,0.0207051872259622
"47579","13","16","Maui","7","8","Kauai",0.174727968507265,0.237791230089057
"47580","13","16","Maui","7","9","Kauai",0.165802549195124,0.178153593852822
"47581","13","16","Maui","8","1","Hawaii",0.196849457737779,0.312222869121737
"47582","13","16","Maui","8","10","Hawaii",0.1458327426193,0.256842450126471
"47583","13","16","Maui","8","11","Hawaii",0.230596336739434,0.197749916994986
"47584","13","16","Maui","8","12","Hawaii",0.122049273994953,0.323238386978937
"47585","13","16","Maui","8","13","Hawaii",0,0
"47586","13","16","Maui","8","14","Hawaii",0.0420516512846272,0
"47587","13","16","Maui","8","15","Hawaii",0.0943972419077688,0.0853968002362771
"47588","13","16","Maui","8","16","Hawaii",0.168448675317286,0.228345961076877
"47589","13","16","Maui","8","17","Hawaii",0.148242837442768,0.265323634366764
"47590","13","16","Maui","8","18","Hawaii",0.149466524194514,0.0327293959902882
"47591","13","16","Maui","8","19","Hawaii",0.143496598625068,0.122685061155334
"47592","13","16","Maui","8","2","Hawaii",0.222182692632868,0.391953124319427
"47593","13","16","Maui","8","20","Hawaii",0.109364706191423,0.128229412756115
"47594","13","16","Maui","8","3","Hawaii",0.107594796722235,0.07193671104119
"47595","13","16","Maui","8","4","Hawaii",0.203511178215359,0.408261565993121
"47596","13","16","Maui","8","5","Hawaii",0.154314457287678,0.108548200701653
"47597","13","16","Maui","8","6","Hawaii",0.0910042875294229,0.228542846161981
"47598","13","16","Maui","8","7","Hawaii",0.0823104336241937,0.00365779174010301
"47599","13","16","Maui","8","8","Hawaii",0.112378659528006,0.271675796597286
"47600","13","16","Maui","8","9","Hawaii",0.0354492645599518,0
"47601","13","17","Maui","1","1","Hawaii",0.169330333467796,0.184021895958556
"47602","13","17","Maui","1","10","Hawaii",0.102011374181566,0
"47603","13","17","Maui","1","11","Hawaii",0.0614283793719964,0.00330428611056566
"47604","13","17","Maui","1","12","Hawaii",0.031699425042293,0
"47605","13","17","Maui","1","13","Hawaii",0.117578432649421,0.134255018752958
"47606","13","17","Maui","1","14","Hawaii",0.0628445926881971,0
"47607","13","17","Maui","1","15","Hawaii",0.10842636015524,0.228759852042257
"47608","13","17","Maui","1","16","Hawaii",0.200298356733478,0.279338081040861
"47609","13","17","Maui","1","17","Hawaii",0.083509847432863,0.0822881904299784
"47610","13","17","Maui","1","18","Hawaii",0.210111556076797,0.150668049831658
"47611","13","17","Maui","1","19","Hawaii",0.0719255924603285,0.248174315455224
"47612","13","17","Maui","1","2","Hawaii",0.108481853130854,0.0587159454379677
"47613","13","17","Maui","1","20","Hawaii",0.129446064911665,0.253620371358317
"47614","13","17","Maui","1","3","Hawaii",0.100162191395408,0.0462399268388086
"47615","13","17","Maui","1","4","Hawaii",0.172713477130723,0.132608563045033
"47616","13","17","Maui","1","5","Hawaii",0.119236119388518,0.161378977790027
"47617","13","17","Maui","1","6","Hawaii",0,0
"47618","13","17","Maui","1","7","Hawaii",0.0215010828859396,0
"47619","13","17","Maui","1","8","Hawaii",0.156744802348621,0.270901680701991
"47620","13","17","Maui","1","9","Hawaii",0.180072668518356,0.247260804552725
"47621","13","17","Maui","10","1","Kauai",0.13622195358305,0.0419046345570222
"47622","13","17","Maui","10","10","Kauai",0.132686197081833,0.132581079396474
"47623","13","17","Maui","10","11","Kauai",0.00226441661089638,0
"47624","13","17","Maui","10","12","Kauai",0.190695598415918,0.19595763810785
"47625","13","17","Maui","10","13","Kauai",0.147372144735152,0.152577672636563
"47626","13","17","Maui","10","14","Kauai",0.0435927267027424,0.0985146648588275
"47627","13","17","Maui","10","15","Kauai",0.166317663973729,0.273948851055686
"47628","13","17","Maui","10","16","Kauai",0.2140393240782,0.337644010676657
"47629","13","17","Maui","10","17","Kauai",0.186934237077341,0.320711310413207
"47630","13","17","Maui","10","18","Kauai",0.110769194795853,0.217545152846073
"47631","13","17","Maui","10","19","Kauai",0.232762735653339,0.274316961653776
"47632","13","17","Maui","10","2","Kauai",0.103358825347215,0
"47633","13","17","Maui","10","20","Kauai",0.093237581494668,0
"47634","13","17","Maui","10","3","Kauai",0.17416697274938,0.311734750771653
"47635","13","17","Maui","10","4","Kauai",0.187111432533986,0.242876216983016
"47636","13","17","Maui","10","5","Kauai",0.193661395075353,0.212046827638894
"47637","13","17","Maui","10","6","Kauai",0.069556794805482,0.0740948538572825
"47638","13","17","Maui","10","7","Kauai",0.0350797911209967,0.150923983003393
"47639","13","17","Maui","10","8","Kauai",0.127424754823896,0.218317997776303
"47640","13","17","Maui","10","9","Kauai",0.132041349309187,0.278861555965272
"47641","13","17","Maui","11","1","Kauai",0.206419755472163,0.246977703839587
"47642","13","17","Maui","11","10","Kauai",0.200016925921388,0.270290380698816
"47643","13","17","Maui","11","11","Kauai",0.182879962047672,0.127408629709362
"47644","13","17","Maui","11","12","Kauai",0.0141444148095941,0.179185932798137
"47645","13","17","Maui","11","13","Kauai",0.0601781332681938,0.093055345721166
"47646","13","17","Maui","11","14","Kauai",0.0932204590239674,0.0660916082959057
"47647","13","17","Maui","11","15","Kauai",0.166115854487182,0.296224989335341
"47648","13","17","Maui","11","16","Kauai",0.143645079900735,0.0978973873250477
"47649","13","17","Maui","11","17","Kauai",0.0676245467033106,0.0691025016547174
"47650","13","17","Maui","11","18","Kauai",0,0
"47651","13","17","Maui","11","19","Kauai",0.0756326209461521,0.0813483692958401
"47652","13","17","Maui","11","2","Kauai",0.178280936625144,0.200541997896949
"47653","13","17","Maui","11","20","Kauai",0.172398454946115,0.194729866962504
"47654","13","17","Maui","11","3","Kauai",0.109196514697039,0.161771414744784
"47655","13","17","Maui","11","4","Kauai",0.0742213085372624,0
"47656","13","17","Maui","11","5","Kauai",0,0.0532080062230202
"47657","13","17","Maui","11","6","Kauai",0.153202220709876,0.295266264971168
"47658","13","17","Maui","11","7","Kauai",0,0
"47659","13","17","Maui","11","8","Kauai",0.116152058170078,0.119119918822036
"47660","13","17","Maui","11","9","Kauai",0.16174812399435,0.461176483947747
"47661","13","17","Maui","12","1","Hawaii",0.148922114425914,0.166603961952544
"47662","13","17","Maui","12","10","Hawaii",0.12117725990153,0.126411785021264
"47663","13","17","Maui","12","11","Hawaii",0.175350319389615,0.210004028466399
"47664","13","17","Maui","12","12","Hawaii",0.062867242129696,0
"47665","13","17","Maui","12","13","Hawaii",0.112425285566687,0.145544646334362
"47666","13","17","Maui","12","14","Hawaii",0.146825996484265,0.135947180245299
"47667","13","17","Maui","12","15","Hawaii",0.141301807120169,0.289375974905595
"47668","13","17","Maui","12","16","Hawaii",0.16093196992386,0.223201185303582
"47669","13","17","Maui","12","17","Hawaii",0.240978871038071,0.310770939679374
"47670","13","17","Maui","12","18","Hawaii",0.120182486136728,0.145717506229907
"47671","13","17","Maui","12","19","Hawaii",0.137035249935486,0.0458332709436608
"47672","13","17","Maui","12","2","Hawaii",0.198956518396308,0.112160951023635
"47673","13","17","Maui","12","20","Hawaii",0.180406707343295,0.269247704791168
"47674","13","17","Maui","12","3","Hawaii",0.0838455560718454,0.200785038902888
"47675","13","17","Maui","12","4","Hawaii",0.0681108407653589,0.0945106391085473
"47676","13","17","Maui","12","5","Hawaii",0,0.0214401052426658
"47677","13","17","Maui","12","6","Hawaii",0.068157394187273,0
"47678","13","17","Maui","12","7","Hawaii",0.0889946076764328,0.0359924338390547
"47679","13","17","Maui","12","8","Hawaii",0.0892212100658822,0.0961596599250535
"47680","13","17","Maui","12","9","Hawaii",0.101910742166781,0.0774506042140744
"47681","13","17","Maui","14","1","Kauai",0.126550199487444,0.22558015158031
"47682","13","17","Maui","14","10","Kauai",0.114885514311897,0.0376995161134929
"47683","13","17","Maui","14","11","Kauai",0.160858446424357,0.354963502281258
"47684","13","17","Maui","14","12","Kauai",0.0863052747020337,0.0502379773091387
"47685","13","17","Maui","14","13","Kauai",0.077776182902701,0.340549600085435
"47686","13","17","Maui","14","14","Kauai",0.122560546234922,0.04341253718041
"47687","13","17","Maui","14","15","Kauai",0.180539231674417,0.235392000557334
"47688","13","17","Maui","14","16","Kauai",0.0531550003424877,0.286940157922965
"47689","13","17","Maui","14","17","Kauai",0.194233839737301,0.213001735773072
"47690","13","17","Maui","14","18","Kauai",0.0722957047044826,0.0291091516752321
"47691","13","17","Maui","14","19","Kauai",0.12561675409748,0.121945275995042
"47692","13","17","Maui","14","2","Kauai",0.0577522961234071,0.068614460875724
"47693","13","17","Maui","14","20","Kauai",0.00317102094477148,0
"47694","13","17","Maui","14","3","Kauai",0.156078280594757,0.123332557769928
"47695","13","17","Maui","14","4","Kauai",0.148974144016925,0.264849267676546
"47696","13","17","Maui","14","5","Kauai",0.133974469484389,0.208381018976635
"47697","13","17","Maui","14","6","Kauai",0.168906380333438,0.230578953615221
"47698","13","17","Maui","14","7","Kauai",0.050066650111032,0.11875386371735
"47699","13","17","Maui","14","8","Kauai",0.132855741886131,0.190177919744667
